epoch;categorical_accuarcy;loss;val_categorical_accuarcy;val_loss
0;0.8380538;0.5053158940555474;0.88149714;0.36621835536457237
1;0.8846526;0.3534242070919436;0.89105654;0.3267585505131797
2;0.8987828;0.3091466492208778;0.9126;0.28625572952122225
3;0.90474695;0.2904623857201777;0.9023996;0.2944582585900601
4;0.9108784;0.2713804235227336;0.91859204;0.24696010841892327
5;0.9144388;0.2568962869142038;0.9196511;0.24320618624668058
6;0.91776234;0.24670662210601665;0.9126557;0.26581773738897496
7;0.91859144;0.24653938746461135;0.9210724;0.23152908934740474
8;0.9222424;0.23147127903510392;0.92438895;0.22051246200000948
9;0.9226535;0.22855084861863867;0.92723167;0.218190172121283
10;0.92481345;0.22375493927189435;0.9217135;0.2143600192475932
11;0.9254893;0.2203808761459562;0.9238037;0.20957881306672335
12;0.9275099;0.21132847424881934;0.9247234;0.21296501164734555
13;0.9292169;0.207900198059662;0.9326663;0.1992443840226974
14;0.92977434;0.2026562494180072;0.93188596;0.19539814085118803
15;0.93163466;0.19859944115351744;0.93068755;0.19240475319300385
16;0.9312723;0.19670678472167247;0.93004656;0.193138079255066
17;0.9323941;0.19448315444350633;0.92904323;0.19297107866240573
18;0.93098664;0.19653878783026907;0.933168;0.18752981557441672
19;0.93408024;0.1867021772909705;0.9375157;0.17771692997167177
20;0.93483275;0.18553561472293406;0.9374878;0.17869529366017298
21;0.9344704;0.18545622759814626;0.937878;0.17095861030091397
22;0.936066;0.18000049732365042;0.9374878;0.1743513865346597
23;0.9364074;0.18060595834846935;0.9415011;0.16647816629059914
24;0.93755007;0.1776101880686218;0.93949443;0.16602597189210888
25;0.9353205;0.18096721287494572;0.94214207;0.16623370107166252
26;0.93625414;0.17757793690796936;0.9357041;0.17623426077912802
27;0.93818414;0.17313885394678916;0.94283885;0.16033264173896664
28;0.93886;0.16995562349193105;0.94214207;0.15762400159016923
29;0.9396264;0.16875869937382124;0.94233716;0.15919882978911032
30;0.94081783;0.16505655837890196;0.94543076;0.15148388366371834
31;0.9408318;0.1642513731832818;0.9422257;0.15719266608886928
32;0.9412986;0.1619740847239163;0.9423929;0.15732645523127517
33;0.9399469;0.1670542891871644;0.9426716;0.15334781409094841
34;0.94090843;0.16266008664184212;0.9399961;0.17668784632192852
35;0.9417724;0.16171165397762607;0.9431175;0.15462869337575963
36;0.9429708;0.1578118262317085;0.9403863;0.1622851813188521
37;0.9424134;0.15863909378704805;0.94632256;0.14612056804016108
38;0.9422183;0.15962080508670917;0.94604385;0.14626461132043966
39;0.9440786;0.1543076624350631;0.9394387;0.16809937497981167
40;0.9427827;0.15967354329056804;0.94604385;0.15015012810697112
41;0.9421486;0.15981776712732287;0.9408601;0.1557848903106469
42;0.94412047;0.1538090377532729;0.9482735;0.1390054063716131
43;0.94396716;0.15295808290929286;0.94417655;0.15008350860715056
44;0.94409955;0.15245438872809347;0.9473259;0.14218153640125772
45;0.94299173;0.1567616356580495;0.94512415;0.1471804184269398
46;0.94508195;0.15155617411651945;0.9477997;0.1418388224314867
47;0.9454094;0.1488984751935001;0.9443717;0.15183600187089835
48;0.94574386;0.14758898593986255;0.94743735;0.14040094121199634
49;0.9451029;0.14952596619187522;0.94863576;0.13991769695773026
50;0.94456637;0.15080626518056284;0.9456537;0.1494156177254851
51;0.9453328;0.1493581931055866;0.9488866;0.13943418874534713
52;0.9443225;0.1520998758886163;0.9481062;0.1377449007622574
53;0.94529796;0.14899388407903055;0.94841284;0.1401777502967161
54;0.9471165;0.14382426433105475;0.94894236;0.14062805379491225
55;0.94653124;0.14623999379563157;0.9472144;0.14156034924641211
56;0.9476948;0.14287931175556712;0.9485243;0.13826341531317968
57;0.9481616;0.14017144472864004;0.94523567;0.15748055409428793
58;0.9473046;0.14325158462400456;0.9508932;0.12896079737771457
59;0.9485727;0.13799411202139367;0.94754887;0.13637299509800777
60;0.94807106;0.14066789026550186;0.9494719;0.13632607213441206
61;0.94667757;0.14463432233003992;0.94980633;0.13573402346188845
62;0.9466636;0.14324924842596817;0.9474095;0.13655241832042836
63;0.9481686;0.14114491053430017;0.94724226;0.13656529948347498
64;0.94794565;0.1399001029175804;0.95030797;0.13195565359847128
65;0.9489141;0.1373937226142053;0.95142275;0.1319163983759864
66;0.94788986;0.1395521320322522;0.9508654;0.1327285675207829
67;0.94909525;0.1374198801647678;0.952872;0.1286324813637223
68;0.9488235;0.13741966482646492;0.9499456;0.13109415928302362
69;0.9494924;0.13454675507058286;0.9471308;0.1404608848794727
70;0.94892806;0.13608455713743728;0.95398676;0.12453810252170958
71;0.94994533;0.1337070174855635;0.944093;0.15694969147547594
72;0.94814765;0.14016818550654192;0.95172936;0.12849533071665722
73;0.9502519;0.13388285810597672;0.94980633;0.13600097973109296
74;0.95023096;0.13380004869181006;0.9536802;0.12316050737974141
75;0.9504609;0.13148835400675934;0.9534015;0.12341665592739068
76;0.9501752;0.1322269945723976;0.9509211;0.12818611683596776
77;0.9500846;0.13240743647895967;0.9523146;0.12669779804908013
78;0.949799;0.13481150041719098;0.95167357;0.12682952649702625
79;0.9503703;0.13158521491759295;0.9499735;0.13196802375314526
80;0.94868416;0.1353750934026757;0.95189655;0.12853792572704395
81;0.9499592;0.1318733598427354;0.95234245;0.12662758015222644
82;0.9509695;0.1311852040982958;0.95393103;0.1202242583001538
83;0.95076746;0.13110923294367863;0.9547114;0.1206839857854767
84;0.9512622;0.1301993368992162;0.95384747;0.12629962897062175
85;0.95064205;0.1316462732081597;0.9540704;0.12077391600429252
86;0.95174295;0.1276579205729513;0.9546278;0.12217865844934182
87;0.9504679;0.13184001096969736;0.9528999;0.12381540130984674
88;0.9504679;0.13093692770040685;0.9540983;0.12069982095100566
89;0.9511507;0.1308318127453376;0.95476717;0.12276954254634517
90;0.9516314;0.12826196458074265;0.9529277;0.12748273393803558
91;0.95000106;0.13430064465504934;0.9524818;0.12492941885697384
92;0.95137364;0.12886349345477752;0.9542934;0.12346803103867311
93;0.9511716;0.13095385450176902;0.9547114;0.12081631309597865
94;0.9511995;0.1306178319851466;0.9551016;0.12001024813642702
95;0.9521052;0.1260587073688699;0.9545163;0.11840479865880758
96;0.95319915;0.12378358087064457;0.9553524;0.11937770866392708
97;0.95126915;0.12948699779871076;0.9549901;0.12082445955366027
98;0.95237;0.1278923562266649;0.9537917;0.12178574061695906
99;0.95092773;0.1305348055538397;0.9545442;0.12071461339634912
100;0.9522725;0.12586051602377973;0.9548229;0.11968920939776355
101;0.95257205;0.12510389779413125;0.955018;0.12205981106186474
102;0.95292044;0.12421573447585346;0.9551852;0.11598119131178565
103;0.9511019;0.12964808260143296;0.9542934;0.1207810254288236
104;0.9534012;0.1242978694400241;0.954795;0.1191854752251969
105;0.95203555;0.12660528112593494;0.95560324;0.12034850361074367
106;0.9530249;0.12483960303532704;0.95613277;0.115729466842107
107;0.9540004;0.1210643417577436;0.9555475;0.11960241016807113
108;0.95313644;0.12322154854442681;0.95515734;0.11813795872547399
109;0.9537426;0.12142754841555423;0.9527605;0.12563579311598363
110;0.95361024;0.12137717969006112;0.95465565;0.11918348537551955
111;0.9541746;0.12028813531360226;0.9540983;0.12098750305411336
112;0.952802;0.12463409067710692;0.95680165;0.11516001522466293
113;0.95452994;0.11993402780075366;0.95660657;0.11566351377503209
114;0.953666;0.12238679414762764;0.9542655;0.12114956259722494
115;0.9546414;0.11919977780848545;0.9567459;0.11523665103474036
116;0.9542582;0.12068637991323353;0.9478554;0.12257285519181438
117;0.9537217;0.12240482842022761;0.9536802;0.12233101889781371
118;0.9529344;0.12530529466878834;0.95538026;0.11621864707345983
119;0.9543209;0.11970093093138802;0.9566623;0.1157951837267529
120;0.95291346;0.12612535063096286;0.95532453;0.11927428715798352
121;0.9534012;0.12308282056252352;0.9567459;0.11495962796342875
122;0.9550316;0.1184271815752722;0.95524096;0.11663207729341314
123;0.95478076;0.11908398407588495;0.95660657;0.11311804441552056
124;0.9542373;0.12027113010124243;0.9455422;0.1455566511228828
125;0.9524606;0.12523912555049801;0.95660657;0.11669563423188208
126;0.954739;0.11931075490464249;0.95699674;0.11641616363684996
127;0.9538053;0.12257439440100804;0.9559934;0.11776899174322987
128;0.9545439;0.11915942733021258;0.9573591;0.11351173307287438
129;0.9530319;0.12458918225659078;0.95588195;0.11901463540468968
130;0.9534082;0.12267806206178355;0.9571361;0.11574703543781918
131;0.954955;0.11911099706261374;0.957805;0.11194132825379481
