epoch;categorical_accuarcy;loss;val_categorical_accuarcy;val_loss
0;0.830204;0.5302555698435754;0.85243225;0.4396988097578287
1;0.8544388;0.42899092414882034;0.86187744;0.3985515725798905
2;0.86170197;0.39811816497240216;0.8644409;0.3835322982631624
3;0.8647804;0.38338568969629705;0.8710327;0.36906430311501026
4;0.8673668;0.37105635879561305;0.871109;0.3561090282164514
5;0.86837006;0.3643447073409334;0.87283325;0.3527936120517552
6;0.87054825;0.3557367839384824;0.87176514;0.3482507672160864
7;0.8708191;0.3534705014899373;0.8709564;0.34309751307591796
8;0.8723488;0.34829739353153855;0.8780823;0.3313401467166841
9;0.874012;0.3408803849015385;0.87794495;0.33266960829496384
10;0.8745575;0.33684580598492175;0.8786926;0.32538531720638275
11;0.8750038;0.3369982453295961;0.87646484;0.3273208299651742
12;0.87604904;0.3319541799137369;0.8763275;0.3278100802563131
13;0.8773117;0.32725254900287837;0.8789215;0.3157737669534981
14;0.87765884;0.3271095026284456;0.8776703;0.3308184933848679
15;0.8772545;0.3264971013413742;0.88053894;0.3184034344740212
16;0.8782463;0.3225857983343303;0.8809204;0.3143186792731285
17;0.87909317;0.32101431861519814;0.8792572;0.3128108810633421
18;0.87987137;0.31888849043753;0.88323975;0.30705518927425146
19;0.8799019;0.3169928108109161;0.8818817;0.31199329905211926
20;0.88058853;0.31382497190497816;0.88197327;0.3099434105679393
21;0.8803673;0.3148665716871619;0.8821106;0.307738218922168
22;0.8813324;0.3123679655836895;0.8801422;0.30868698796257377
23;0.8819237;0.3098365581827238;0.8840332;0.30225244956091046
24;0.8827591;0.3077600753749721;0.88516235;0.300773658324033
25;0.88311386;0.3065950173186138;0.882782;0.30633212393149734
26;0.8842583;0.3037809085799381;0.8856964;0.2988566351123154
27;0.8843765;0.3017386991996318;0.8827667;0.30165808694437146
28;0.8844223;0.3015741042327136;0.88586426;0.2955182841978967
29;0.8841629;0.30234112445032224;0.8855896;0.29682234302163124
30;0.88469315;0.30146033386699855;0.8854523;0.29403717955574393
31;0.8850899;0.3018680646782741;0.88619995;0.2941969819366932
32;0.8863182;0.29717261594487354;0.8870697;0.2917422966565937
33;0.88614273;0.2963606669800356;0.88941956;0.28923789458349347
34;0.88601685;0.2966523276409134;0.889328;0.28694128058850765
35;0.88584137;0.29822889156639576;0.88591003;0.2928305258974433
36;0.8853493;0.2980055607040413;0.8871765;0.2966135172173381
37;0.8867531;0.2957610242883675;0.88882446;0.29041638085618615
38;0.8871269;0.29476541868643835;0.8885498;0.2890642627608031
39;0.8871498;0.2930609019822441;0.8904724;0.2868031612597406
40;0.8874512;0.29383242467883974;0.89064026;0.2871276820078492
41;0.8878479;0.29331567900953814;0.8907776;0.28657522797584534
42;0.88816833;0.2908348140772432;0.8899536;0.28606375702656806
43;0.8882866;0.2910484852036461;0.88797;0.2934307276736945
44;0.8881912;0.2912006782134995;0.89004517;0.28304035565815866
45;0.8886719;0.28895948792342097;0.8922882;0.27997405431233346
46;0.88882446;0.2881982633844018;0.8907471;0.2857988425530493
47;0.88931274;0.2873067703912966;0.89045715;0.2870893585495651
48;0.8898163;0.2866048424039036;0.88908386;0.2865653287153691
49;0.8894043;0.28840201802086085;0.8909149;0.288336674682796
50;0.8901787;0.285357647924684;0.8921814;0.28116365312598646
51;0.89032745;0.28580291831167415;0.89045715;0.28259142371825874
52;0.8898163;0.28513250686228275;0.89234924;0.2805901123210788
53;0.8900223;0.2862122249789536;0.89138794;0.2847978675272316
54;0.89030457;0.2842848055297509;0.8916321;0.28183089080266654
55;0.89045715;0.2857190542272292;0.89089966;0.2821680586785078
56;0.89068985;0.28330874303355813;0.89079285;0.2854020316153765
57;0.89052963;0.28385817946400493;0.89237976;0.28092644829303026
58;0.8911247;0.2825609837891534;0.89157104;0.2792293792590499
59;0.89076996;0.28222353564342484;0.8916931;0.2801747608464211
60;0.8908615;0.2823485357221216;0.89224243;0.2788814399391413
61;0.89149857;0.2808342865901068;0.8927002;0.2786050874274224
62;0.89133453;0.28145202301675454;0.8932648;0.2771966957952827
63;0.89147186;0.28070212446618825;0.89186096;0.27902985736727715
64;0.8918915;0.27910630498081446;0.8938904;0.27603711234405637
65;0.89134216;0.2818637482705526;0.89323425;0.277158509939909
66;0.891819;0.2799989374470897;0.89271545;0.2781118652783334
67;0.89120483;0.2817217942792922;0.89411926;0.2772288182750344
68;0.89208984;0.280924545484595;0.894516;0.27435542200692
69;0.89248276;0.27809369465103373;0.8846283;0.28508315049111843
70;0.8919296;0.2793960272683762;0.8931427;0.2782867669593543
71;0.89278793;0.27786423929501325;0.8942261;0.27450341708026826
72;0.8929329;0.27492529968731105;0.89482117;0.27309234882704914
73;0.89289093;0.2771667659981176;0.894577;0.2747453097254038
74;0.89310074;0.27586826402693987;0.8948822;0.27423997689038515
75;0.8940773;0.2741100691491738;0.89508057;0.27419173647649586
76;0.89326096;0.2755247530294582;0.8934479;0.27600393421016634
77;0.89362335;0.27492438652552664;0.8939514;0.2745156493037939
78;0.89344406;0.27531959529733285;0.89460754;0.272570189088583
